pincode,district_name,state_name,serviceable,city_name,city_lat,city_long,pincode_lat,pincode_long
302003,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.917507699999998,75.8340127
302003,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.917507699999998,75.8340127
302004,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.888754,75.79264429999999
302012,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.9556924,75.6882696
302012,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.9556924,75.6882696
302013,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,27.020064299999998,75.77203279999999
302013,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,27.020064299999998,75.77203279999999
302015,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.8767803,75.7980575
302015,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.8767803,75.7980575
302016,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.934494899999997,75.7942503
302017,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.8437601,75.8175392
302017,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.8437601,75.8175392
302018,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.857341100000003,75.78656529999999
302018,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.857341100000003,75.78656529999999
302020,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.853951799999997,75.7612568
302021,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.905582199999998,75.7428993
302029,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.8078684,75.72551920000001
302029,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.8078684,75.72551920000001
302033,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.802067800000003,75.8258125
302033,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.802067800000003,75.8258125
302034,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.911337800000002,75.7182384
302034,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.911337800000002,75.7182384
302039,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,26.959212599999997,75.7714732
303712,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000001,27.2818472,75.632447
380001,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0264259,72.58434140000001
380002,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0094868,72.5992477
380003,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0561938,72.59561490000002
380004,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0543913,72.5905465
380005,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.088704999999997,72.5910929
380006,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.019748100000005,72.5546438
380007,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0044745,72.5531155
380008,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.998449700000002,72.6111939
380009,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0314594,72.56410770000001
380013,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0599377,72.5612458
380014,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.045326899999996,72.5596851
380015,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.024349,72.5301521
380016,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0489074,72.6058584
380018,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0310859,72.6100975
380019,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.105596300000002,72.5719339
380021,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0161488,72.61594740000001
380022,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.004283899999997,72.5794093
380023,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.021337300000003,72.6239995
380024,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.028705399999996,72.6332188
380026,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.004462300000004,72.6257587
380027,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0614785,72.58040179999999
380028,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9893625,72.5826068
380050,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.972056100000003,72.6121601
380051,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9974387,72.5107843
380052,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.051331100000002,72.53194909999999
380054,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.013481600000002,72.4957513
380055,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9824247,72.512022
380058,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0357933,72.43764990000001
380059,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.062866600000003,72.4976646
380060,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1102687,72.48498609999999
380061,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.072018399999997,72.54213399999999
380063,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0552599,72.5456233
382110,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9687797,72.3547915
382115,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.071005399999997,72.3429525
382120,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.3205197,72.21269050000001
382130,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.338648499999998,71.975699
382140,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.2505736,72.10606800000001
382145,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.396849399999997,72.1771541
382150,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1346268,71.99940670000001
382170,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9617766,72.0942187
382210,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9260246,72.48498609999999
382213,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.917968600000002,72.4139787
382220,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.871294100000004,72.30743259999998
382225,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.703202800000003,72.4494848
382230,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.497617899999998,72.2600655
382240,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.696662699999997,72.189
382245,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.3403723,71.691066
382250,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.3218116,71.9282781
382255,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.2539995,71.7385225
382260,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.828541,72.43764990000001
382265,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.595561800000002,72.4139787
382330,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.088282500000002,72.6978931
382340,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0901517,72.65153829999998
382345,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.058115100000002,72.63731990000001
382350,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.040211499999998,72.6524593
382405,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9644508,72.58982979999999
382415,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0244158,72.66456600000001
382418,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9960859,72.6978931
382424,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1092442,72.584825
382425,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.841887300000003,72.5559746
382427,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.890629399999998,72.5796331
382430,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0421852,72.6978931
382435,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9269331,72.6978931
382440,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.952563100000003,72.6112876
382443,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.977092600000002,72.59294009999999
382445,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.967125600000003,72.6466186
382449,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.966611,72.6919814
382450,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.1784548,71.8808499
382455,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.14436,72.189
382460,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.424646799999998,72.0231125
382463,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.297425,72.11791690000001
382465,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.3595018,72.2600655
382470,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1049526,72.5610662
382475,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0773592,72.6189122
382480,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0797198,72.5744678
382481,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1104517,72.53505799999999
382006,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2086565,72.6286152
382007,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.206479100000003,72.6476393
382009,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1947582,72.63282109999999
382010,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.217999300000002,72.6476393
382016,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.228312399999997,72.63691999999999
382021,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2264355,72.6712894
382024,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2410394,72.6476393
382028,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.248176,72.6503647
382030,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2417751,72.6668552
382041,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2622041,72.6565084
382042,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2767424,72.7045853
382045,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.243572,72.70823829999999
382305,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.165759299999998,72.8751786
382308,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.060662100000002,72.8633635
382315,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2477921,72.886993
382320,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.3471275,72.7451817
382321,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.247405999999998,72.7806422
382355,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.200750199999998,72.717011
382421,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.146739800000002,72.6032895
382422,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.233505800000003,72.5559746
382423,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1836996,72.5737187
382428,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1039529,72.6357841
382433,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,22.970747,72.7806422
382610,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2879238,72.68015759999999
382620,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2812165,72.6210303
382630,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.307992499999997,72.6032895
382640,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2758332,72.5737187
382650,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.321144,72.6683333
382721,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2430037,72.43764990000001
382725,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.205080399999996,72.5086511
382729,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.291762600000002,72.4613191
382735,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.374995499999997,72.6860696
382740,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.3266476,72.514567
382810,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.5078177,72.63877
382835,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.4393039,72.7451817
382845,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.4258552,72.6269437
382855,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.4853879,72.7451817
400001,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.938535199999997,72.836334
400001,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.938535199999997,72.836334
400002,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.948367,72.825936
400002,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.948367,72.825936
400003,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9531926,72.8353005
400003,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9531926,72.8353005
400004,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.957987699999997,72.82143990000002
400004,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.957987699999997,72.82143990000002
400005,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.910368899999998,72.81975809999999
400005,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.910368899999998,72.81975809999999
400006,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9540855,72.8004477
400006,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9540855,72.8004477
400007,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9618411,72.81338249999999
400007,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9618411,72.81338249999999
400008,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9671396,72.8286571
400008,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9671396,72.8286571
400009,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9582963,72.838941
400009,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9582963,72.838941
400010,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.970188399999998,72.8459619
400011,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9810451,72.8267579
400011,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9810451,72.8267579
400012,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9995407,72.8397089
400012,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9995407,72.8397089
400013,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9981729,72.8274691
400013,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9981729,72.8274691
400014,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0147962,72.84545340000001
400014,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0147962,72.84545340000001
400015,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9960872,72.85283559999999
400016,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.038945499999997,72.8420546
400016,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.038945499999997,72.8420546
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0455916,72.8537063
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0455916,72.8537063
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0455916,72.8537063
400018,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9985145,72.81735450000001
400018,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9985145,72.81735450000001
400019,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.026901199999998,72.85537729999999
400019,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.026901199999998,72.85537729999999
400020,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9351176,72.82643780000001
400020,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9351176,72.82643780000001
400021,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9255728,72.82422209999999
400021,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9255728,72.82422209999999
400022,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0425604,72.86380890000001
400023,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0821976,72.7407551
400024,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0610917,72.8791602
400024,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0610917,72.8791602
400025,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0158306,72.82939209999999
400025,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0158306,72.82939209999999
400026,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.970642,72.809483
400026,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.970642,72.809483
400027,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9793266,72.83825470000001
400028,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.021722399999998,72.837479
400028,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.021722399999998,72.837479
400029,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0796703,72.867897
400030,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.012169699999998,72.8218627
400030,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.012169699999998,72.8218627
400031,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0132891,72.85489809999999
400032,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9290052,72.8301306
400032,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9290052,72.8301306
400033,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9856333,72.8441629
400033,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.9856333,72.8441629
400034,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.972416199999998,72.8148177
400034,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.972416199999998,72.8148177
400035,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.941689399999998,72.79356920000001
400035,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,18.941689399999998,72.79356920000001
400037,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0257475,72.8696944
400037,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0257475,72.8696944
400042,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1338168,72.9383964
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.063261999999998,72.9258389
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.063261999999998,72.9258389
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.063261999999998,72.9258389
400049,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.104715300000002,72.82682700000001
400049,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.104715300000002,72.82682700000001
400050,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0551695,72.82995179999999
400050,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0551695,72.82995179999999
400051,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.05961,72.8552983
400052,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.071707999999997,72.8341038
400052,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.071707999999997,72.8341038
400053,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1121049,72.861073
400054,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0820116,72.83446909999999
400055,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0803885,72.8468571
400055,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0803885,72.8468571
400056,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1044973,72.83950109999999
400057,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.100737699999996,72.8484952
400057,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.100737699999996,72.8484952
400058,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1227346,72.8302013
400059,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.111864100000002,72.87902820000001
400060,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1367927,72.85790949999999
400060,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1367927,72.85790949999999
400061,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.142655899999998,72.8053441
400063,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1648109,72.85327149999999
400063,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1648109,72.85327149999999
400064,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1872294,72.8407473
400064,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1872294,72.8407473
400064,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1872294,72.8407473
400065,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1555762,72.8849595
400065,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1555762,72.8849595
400065,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1555762,72.8849595
400066,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2313448,72.86352990000002
400066,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2313448,72.86352990000002
400067,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2072366,72.8348221
400067,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2072366,72.8348221
400067,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2072366,72.8348221
400068,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2590954,72.8338234
400068,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2590954,72.8338234
400068,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2590954,72.8338234
400069,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.117753,72.8737017
400069,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.117753,72.8737017
400070,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0741059,72.8804183
400070,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0741059,72.8804183
400070,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0741059,72.8804183
400071,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0521122,72.90066800000001
400071,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0521122,72.90066800000001
400072,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1018031,72.8903525
400072,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1018031,72.8903525
400072,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1018031,72.8903525
400074,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0289954,72.8881464
400075,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0799164,72.9174358
400075,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0799164,72.9174358
400076,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1239285,72.9094407
