pincode,district_name,state_name,serviceable,city_name,city_lat,city_long
380002,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380003,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380004,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380005,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380006,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380007,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380008,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380009,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380013,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380014,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380015,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380016,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380018,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380019,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380021,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380022,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380023,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380024,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380025,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380026,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380027,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380028,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380049,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380050,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380051,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380052,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380054,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380055,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380058,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380059,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380060,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380061,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
380063,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382110,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382115,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382120,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382130,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382140,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382145,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382150,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382170,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382210,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382213,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382220,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382225,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382230,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382240,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382245,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382250,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382255,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382260,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382265,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382330,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382340,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382345,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382350,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382405,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382415,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382418,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382424,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382425,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382427,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382430,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382435,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382440,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382443,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382445,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382449,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382450,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382455,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382460,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382463,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382465,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382470,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382475,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382480,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382481,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.5713621
382006,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382007,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382009,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382010,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382016,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382021,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382024,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382028,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382030,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382041,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382042,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382045,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382305,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382308,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382315,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382320,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382321,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382355,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382421,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382422,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382423,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382426,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382428,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382433,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382610,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382620,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382630,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382640,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382650,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382721,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382725,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382729,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382735,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382740,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382810,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382835,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382845,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
382855,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.63694149999999
400001,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400002,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400003,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400004,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400005,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400006,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400007,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400008,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400009,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400010,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400011,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400012,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400013,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400014,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400015,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400016,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400018,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400019,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400020,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400021,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400022,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400023,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400024,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400025,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400026,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400027,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400028,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400029,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400030,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400031,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400032,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400033,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400034,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400035,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400036,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400037,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400038,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400039,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400042,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400049,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400050,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400051,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400052,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400053,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400054,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400055,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400056,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400057,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400058,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400059,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400060,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400061,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400062,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400063,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400064,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400065,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400066,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400067,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400068,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400069,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400070,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400071,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400072,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400074,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400075,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400076,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400077,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400078,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400079,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400080,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400081,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400082,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400083,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400084,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400085,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400086,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400087,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400088,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400089,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400090,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400091,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400092,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400093,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400094,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400095,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400096,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400097,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400098,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400099,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400101,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400102,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400103,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400104,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.8776559
400601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400606,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400607,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400608,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400610,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400612,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400614,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400615,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400703,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400705,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400706,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400708,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400709,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
400710,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401101,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401102,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401103,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401104,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401105,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401106,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401107,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401201,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401204,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401206,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401207,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401208,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401209,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401302,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401303,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401304,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401401,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401402,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401403,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401404,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401405,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401502,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401504,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401506,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401606,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401607,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401608,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401609,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401610,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401702,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
401703,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421001,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421002,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421004,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421005,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421101,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421102,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421103,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421201,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421204,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421302,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421303,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421306,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421308,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421311,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421312,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421401,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421402,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421403,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421502,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421504,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421505,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421506,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
421605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897
410301,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410302,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410401,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410402,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410403,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410405,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410406,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410501,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410502,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410503,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410504,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410505,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410506,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410507,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410508,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410509,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410510,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410511,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410512,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410513,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410515,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
410516,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411001,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411002,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411003,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411004,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411005,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411006,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411007,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411008,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411009,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411011,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411012,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411013,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411014,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411015,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411016,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411017,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411018,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411019,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411020,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411021,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411022,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411023,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411024,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411025,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411026,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411027,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411028,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411030,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411031,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411032,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411033,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411034,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411035,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411036,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411037,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411038,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411039,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411040,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411041,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
411042,Pune,MAHARASHTRA,1,Pune,18.5204303,73.8567437
