Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,latitude,longitude,pincode
,Name,Pincode,Lat ,Long,,,
,Delhi,110050,28.6466758,76.8123806,,,
,Delhi,110098,28.6466758,76.8123806,,,
,Delhi,110100,28.6466758,76.8123806,,,
,Gurgaon,120022,28.6466758,76.8123806,,,
,Faridabad,121006,28.3784284,77.2924267,,,
,Panchkula,134105,30.7024861,76.7921156,,,
,Chandigarh,160005,30.7350626,76.6933167,,,
,Ghaziabad,201004,28.7033152,77.3522967,,,
,Noida,201305,28.5296568,77.3740831,,,
,Jaipur,302004,26.888754,75.7926443,,,
,Ahmedabad,380003,23.0561938,72.5956149,,,
,Gandhi Nagar,382009,23.1947582,72.6328211,,,
,Mumbai,400023,19.0821976,72.7407551,,,
,Thane,401104,19.2728552,72.878148,,,
,Pune,411067,18.5525267,73.8071361,,,
,Hyderabad,500021,17.4122996,78.2676144,,,
,Shamshabad,500104,17.2447128,78.3913418,,,
,Bengaluru,560044,12.953847,77.3500511,,,
,Bangalore,560116,12.953847,77.3500511,,,
,Chennai,600008,13.0693089,80.2465211,,,
,Kanchipuram,600016,12.9931872,80.159541,,,
,Tiruvallur,600058,13.0932312,80.1404646,,,
,Kolkata,700001,22.5753361,88.3383648,,,
,Howrah,711102,22.5696805,88.3125112,,,
,Hooghly,712101,22.8934736,88.3676793,,,
,,,,,19.8600016,77.4472495,445215.0
,,,,,20.504534,77.9510209,445102.0
,,,,,19.9975573,78.42971870000001,445302.0
,,,,,20.188848899999996,78.133638,445109.0
,,,,,19.5921868,77.973865,445207.0
,,,,,20.1042726,78.27039509999999,445301.0
,,,,,19.788883300000002,77.7680952,445205.0
,,,,,20.379106600000004,78.52065,445402.0
,,,,,19.9271489,78.792953,445305.0
,,,,,20.2637182,77.85959629999999,445110.0
,,,,,20.179475600000004,77.99670429999999,445105.0
,,,,,20.0388424,77.99670429999999,445103.0
,,,,,20.4671599,78.08801290000001,445001.0
,,,,,20.564148,78.133638,445101.0
,,,,,19.954387,78.133638,445106.0
,,,,,19.963358,77.5848665,445204.0
,,,,,19.5984811,77.7223162,445206.0
,,,,,20.344524,77.6765184,445202.0
,,,,,20.332680800000002,78.1792434,445002.0
,,,,,19.7015158,77.85959629999999,445230.0
,,,,,20.4043433,77.85959629999999,445201.0
,,,,,20.1092027,78.7022678,445303.0
,,,,,20.2251546,78.67958359999999,445308.0
,,,,,19.9635519,78.27039509999999,445306.0
,,,,,19.8722928,79.0419053,445307.0
,,,,,20.2102576,78.45245909999998,445323.0
,,,,,20.1417649,77.79097759999999,445203.0
,,,,,20.460831,78.3387066,445401.0
,,,,,19.7696822,77.4931403,445209.0
,,,,,19.6918395,77.5504779,445211.0
,,,,,19.9071638,77.5762703,445216.0
,,,,,19.0964492,74.7395591,414001.0
,,,,,18.629329199999997,74.7571147,413701.0
,,,,,19.099999899999997,74.8507131,414002.0
,,,,,18.991651899999997,74.663464,414005.0
,,,,,18.5252482,74.6166192,414701.0
,,,,,19.3842071,75.201229,414502.0
,,,,,19.1985912,75.201229,414102.0
,,,,,19.0941968,74.2414092,414305.0
,,,,,18.5346546,75.0143824,414402.0
,,,,,19.274973100000004,75.1428632,414505.0
,,,,,18.944046,74.511172,414301.0
,,,,,18.728498000000002,75.4111644,413201.0
,,,,,18.7907843,74.4760088,413702.0
,,,,,18.6985693,75.0377502,414401.0
,,,,,18.8449477,74.56976170000002,413703.0
,,,,,18.9677,74.3822058,414302.0
,,,,,18.9532353,74.7571147,414006.0
,,,,,19.303555,75.4927278,414504.0
,,,,,18.452010100000003,74.8507131,414403.0
,,,,,18.624692800000002,75.27123929999999,413205.0
,,,,,19.1548376,75.3761952,414113.0
,,,,,19.1225439,74.56976170000002,414103.0
,,,,,18.717959,74.7102958,413728.0
,,,,,19.021860800000002,74.88579890000001,414201.0
,,,,,19.3317818,75.4111644,414503.0
,,,,,19.420432,74.80392049999999,414105.0
,,,,,19.3859549,74.94425849999999,414606.0
,,,,,19.2005023,74.94425849999999,414106.0
,,,,,19.2191336,74.6166192,414111.0
,,,,,18.9259634,74.3000878,414306.0
,,,,,19.3303491,74.69858909999999,413704.0
,,,,,19.297134200000002,74.9910112,414501.0
,,,,,19.2451979,74.3822058,414304.0
,,,,,18.639440399999998,75.4577775,413204.0
,,,,,19.1023617,74.3352858,414303.0
,,,,,19.331697,74.8507131,414607.0
,,,,,18.8182697,74.80392049999999,414101.0
,,,,,19.1973414,74.7688173,414601.0
,,,,,19.4409603,74.9091853,414602.0
,,,,,18.607104999999997,74.6283316,413726.0
,,,,,19.052113000000002,74.7629661,414110.0
,,,,,19.1311815,74.7395591,414003.0
,,,,,17.589242199999997,75.0377502,413306.0
,,,,,18.0208708,75.09615490000002,413212.0
,,,,,17.4172078,75.0494329,413308.0
,,,,,17.896228100000002,74.9793243,413101.0
,,,,,17.411897699999997,75.1311874,413307.0
,,,,,17.9730935,75.2245693,413211.0
,,,,,18.079980199999998,75.4111644,413208.0
,,,,,17.3267166,75.2245693,413309.0
,,,,,17.638978,75.38785250000001,413304.0
,,,,,17.4825587,75.4577775,413305.0
,,,,,18.457026199999998,75.201229,413203.0
,,,,,18.0443702,75.5509602,413209.0
,,,,,17.9287424,75.3995089,413301.0
,,,,,17.8842473,75.27123929999999,413302.0
,,,,,18.1832145,75.3995089,413252.0
,,,,,18.2432387,75.1311874,413202.0
,,,,,17.3936646,75.50437609999999,413319.0
,,,,,17.6672692,75.0026972,413310.0
,,,,,17.8016464,74.80392049999999,413111.0
,,,,,18.161699,75.27123929999999,413223.0
,,,,,17.78825,75.2245693,413315.0
,,,,,17.2944832,75.4111644,413322.0
,,,,,17.5573772,75.2245693,413317.0
,,,,,17.7738267,75.0377502,413113.0
,,,,,17.882264000000003,75.09615490000002,413112.0
,,,,,17.9575396,74.7337069,413109.0
,,,,,18.0691849,75.27123929999999,413210.0
,,,,,17.225796399999997,74.95594799999999,413314.0
,,,,,18.3041754,75.31789520000001,413251.0
,,,,,17.8445538,74.9091853,413107.0
,,,,,18.290848999999998,75.0026972,413206.0
,,,,,18.1262752,75.56260390000001,413250.0
,,,,,17.9097694,75.0786357,413108.0
,,,,,17.8572008,74.9968543,413118.0
,,,,,18.557402800000002,73.9283005,411014.0
,,,,,18.492095000000003,73.90017759999999,411040.0
,,,,,18.593098899999998,73.92178100000001,411032.0
,,,,,18.6527474,73.78014470000001,411035.0
,,,,,18.5638741,73.8515312,411003.0
,,,,,18.5883095,73.80073399999999,411027.0
,,,,,18.6374972,73.83602509999999,411026.0
,,,,,18.624896600000003,73.85660870000001,411039.0
,,,,,18.480762699999996,73.8724301,411037.0
,,,,,18.529602899999997,73.87601529999999,411001.0
,,,,,18.5924336,73.8477874,411031.0
,,,,,18.6962184,73.78308609999999,411062.0
,,,,,18.6574421,73.80073399999999,411019.0
,,,,,18.618730399999997,73.7536695,411033.0
,,,,,18.580678,73.8286733,411012.0
,,,,,18.5817759,73.88240019999999,411015.0
,,,,,18.5149325,73.9261587,411028.0
,,,,,18.509207500000002,73.9119303,411013.0
,,,,,18.592578500000002,73.71836390000001,411057.0
,,,,,18.6103179,73.7889689,411017.0
,,,,,18.6055495,73.8330844,411034.0
,,,,,18.4645115,73.8872252,411048.0
,,,,,18.6184468,73.9477384,411047.0
,,,,,18.6354307,73.81249840000001,411018.0
,,,,,18.4665083,73.9168397,411060.0
,,,,,18.5332622,73.93709229999999,411036.0
,,,,,18.6658525,73.76543670000001,411044.0
,,,,,18.5882884,73.8169099,411061.0
,,,,,18.4986371,73.9074389,411022.0
,,,,,18.5527212,73.88964449999999,411006.0
,,,,,18.515729,73.8348683,411004.0
,,,,,18.402869100000004,73.8536683,411046.0
,,,,,18.4783091,73.8209228,411051.0
,,,,,18.528228600000002,73.77780770000001,411021.0
,,,,,18.5541728,73.8196158,411007.0
,,,,,18.512489000000002,73.8611812,411002.0
,,,,,18.5642382,73.7769432,411045.0
,,,,,18.5378802,73.8048243,411008.0
,,,,,18.5030775,73.8660738,411042.0
,,,,,18.5165691,73.8036752,411038.0
,,,,,18.562309,73.8337947,411020.0
,,,,,18.5293345,73.8528475,411005.0
,,,,,18.4648188,73.8483773,411043.0
,,,,,18.460166600000004,73.8114873,411041.0
,,,,,18.528984299999998,73.82991070000001,411016.0
,,,,,18.485132,73.8110947,411052.0
,,,,,18.523481399999998,73.8638613,411011.0
,,,,,18.4452538,73.7871664,411024.0
,,,,,18.4617027,73.7360175,411023.0
,,,,,18.510216,73.8467105,411030.0
,,,,,18.4865807,73.8501103,411009.0
,,,,,18.496155399999996,73.80073399999999,411058.0
,,,,,18.6857875,73.6653939,410506.0
,,,,,19.1363583,73.6771662,410509.0
,,,,,18.178437399999996,74.8974925,413132.0
,,,,,19.167885199999997,74.1592278,412411.0
,,,,,18.2392449,73.95949399999999,412205.0
,,,,,18.4651914,74.0417628,412201.0
,,,,,18.6604545,73.90070899999999,412105.0
,,,,,18.3904914,74.663464,413801.0
,,,,,18.5980272,74.3822058,412211.0
,,,,,18.0850298,73.77131999999999,412206.0
,,,,,18.7716705,73.7242486,410507.0
,,,,,18.537122,73.6771662,412115.0
,,,,,18.7337342,73.4298073,410401.0
,,,,,18.223069199999998,73.77131999999999,412213.0
,,,,,18.750621,73.87719009999999,410501.0
,,,,,18.968552,73.6065223,410505.0
,,,,,19.2414397,73.8183804,410502.0
,,,,,18.8590838,74.19445290000002,412218.0
,,,,,19.0463199,73.83014370000001,412408.0
,,,,,19.1006208,74.1827119,412410.0
,,,,,18.044869,74.8156199,413114.0
,,,,,18.302814,73.6300729,412212.0
,,,,,19.131310100000004,73.9418603,412401.0
,,,,,18.5780463,74.14748459999998,412207.0
,,,,,18.945625399999997,73.7360175,412404.0
,,,,,18.9695688,74.0711359,412406.0
,,,,,18.9959677,73.78308609999999,412402.0
,,,,,18.9738751,73.9888797,412405.0
,,,,,18.3171216,74.3352858,412204.0
,,,,,18.151940300000003,74.56976170000002,413102.0
,,,,,18.2105917,74.58147729999999,413133.0
,,,,,17.954871100000002,74.9910112,413103.0
,,,,,18.5915382,73.5122928,412108.0
,,,,,18.1671568,74.7571147,413104.0
,,,,,18.301316,74.14748459999998,412303.0
,,,,,18.5056718,74.3822058,412203.0
,,,,,18.7391462,74.27661859999999,412209.0
,,,,,18.510283899999997,74.3000878,412214.0
,,,,,18.320138,74.7922202,413105.0
,,,,,18.3019259,74.7102958,413130.0
,,,,,18.3313777,73.95949399999999,412301.0
,,,,,18.855437,73.6300729,412106.0
,,,,,18.9267678,73.8477874,410513.0
,,,,,18.1433773,75.0377502,413106.0
,,,,,18.4897806,74.19445290000002,412202.0
,,,,,18.674381699999998,74.19445290000002,412208.0
,,,,,19.0085473,73.92422509999999,410503.0
,,,,,19.0777942,73.92422509999999,410515.0
,,,,,19.300323100000004,73.95949399999999,412409.0
,,,,,18.6742528,73.73013309999999,412101.0
,,,,,18.3928195,73.4769458,412112.0
,,,,,18.2130812,74.19445290000002,412305.0
,,,,,18.2347398,74.0417628,412311.0
,,,,,18.749137100000002,73.762495,412109.0
,,,,,18.175958899999998,74.4408385,413110.0
,,,,,18.9096682,74.1122506,410508.0
,,,,,18.7881039,74.0417628,412403.0
,,,,,18.371660199999997,73.7595532,411025.0
,,,,,18.6622262,74.05351259999999,412216.0
,,,,,19.065175699999998,73.78308609999999,410516.0
,,,,,18.043560100000004,74.94425849999999,413120.0
,,,,,18.6943829,74.4291135,412210.0
,,,,,18.131442,74.1827119,412102.0
,,,,,18.3935322,74.14748459999998,412104.0
,,,,,19.0777093,74.05351259999999,410504.0
,,,,,18.1287391,74.2883536,412306.0
,,,,,18.722102300000003,73.364975,410402.0
,,,,,18.0853598,73.6418473,412215.0
,,,,,18.3907023,73.5829689,412107.0
,,,,,18.7624466,73.3973936,410403.0
,,,,,18.796624100000002,73.48872879999999,410405.0
,,,,,19.2247228,74.018261,412412.0
,,,,,18.421178100000002,74.4760088,412219.0
,,,,,18.783319,74.2531465,412220.0
,,,,,18.9308907,73.95949399999999,410512.0
,,,,,18.0721443,74.58147729999999,413116.0
,,,,,18.759768100000002,73.3679223,410301.0
,,,,,18.513323899999996,74.06526159999999,412110.0
,,,,,18.1029067,74.39393390000001,412103.0
,,,,,19.1879861,73.9301037,410511.0
,,,,,18.311574899999997,74.5463282,413802.0
,,,,,18.8783616,74.018261,410510.0
,,,,,18.1106214,74.48773059999999,413115.0
,,,,,18.4999637,73.977126,412307.0
,,,,,18.224865100000002,74.3352858,412304.0
,,,,,18.6752759,73.5476338,410406.0
,,,,,18.436074100000003,73.9712488,412308.0
,,,,,18.770239800000002,73.3723433,410302.0
,,,,,18.139334100000003,74.0711359,412312.0
,,,,,17.9970593,73.8183804,412803.0
,,,,,17.931923,74.27661859999999,415537.0
,,,,,17.3530779,73.9477384,415205.0
,,,,,17.206159200000002,74.1885825,415539.0
,,,,,17.847093899999997,73.6771662,412806.0
,,,,,18.0675699,73.9712488,412802.0
,,,,,17.8131383,73.8183804,415012.0
,,,,,17.541416100000003,73.8654295,415014.0
,,,,,17.7973858,74.0417628,415011.0
,,,,,17.224007,73.91246740000001,415112.0
,,,,,17.5787806,74.4642861,415506.0
,,,,,17.6752814,73.8183804,415013.0
,,,,,17.809064399999997,74.1827119,415021.0
,,,,,17.5951595,73.95949399999999,415002.0
,,,,,17.5723135,74.2414092,415511.0
,,,,,17.594258800000002,74.37047700000001,415527.0
,,,,,17.353909299999998,73.8183804,415206.0
,,,,,17.914376899999997,74.06526159999999,415525.0
,,,,,17.7580686,74.5463282,415508.0
,,,,,17.9424487,74.5463282,415523.0
,,,,,18.0037706,74.1709702,415521.0
,,,,,17.791504800000002,73.9712488,415020.0
,,,,,17.5962607,74.1122506,415019.0
,,,,,17.430576199999997,74.19445290000002,415106.0
,,,,,17.5421378,74.0828839,415518.0
,,,,,17.2956959,74.0887576,415114.0
,,,,,17.5119722,74.2061931,415116.0
,,,,,17.8522786,73.9418603,415513.0
,,,,,17.9208262,73.80073399999999,412805.0
,,,,,17.5445076,74.0417628,415519.0
,,,,,17.5463547,74.34701700000001,415510.0
,,,,,17.3201033,74.0358876,415209.0
,,,,,17.8755753,73.87719009999999,415514.0
,,,,,17.3013859,74.1592278,415124.0
,,,,,17.5632385,74.5580454,415507.0
,,,,,17.916313,73.88307009999998,412804.0
,,,,,17.4105123,74.0887576,415109.0
,,,,,18.0755103,74.06526159999999,415526.0
,,,,,17.744757500000002,74.1005044,415010.0
,,,,,17.739626100000002,73.90070899999999,415022.0
,,,,,17.7064883,74.19445290000002,415501.0
,,,,,17.885467499999997,73.99475629999999,415515.0
,,,,,17.6757557,74.3822058,415505.0
,,,,,17.8722684,74.1122506,415524.0
,,,,,17.391976800000002,73.7242486,415207.0
,,,,,17.8139031,74.3822058,415503.0
,,,,,17.998527499999998,73.9712488,415536.0
,,,,,17.4238723,73.9712488,415520.0
,,,,,17.2358826,74.1298684,415122.0
,,,,,17.1981928,74.018261,415103.0
,,,,,17.638373,74.06526159999999,415004.0
,,,,,17.4494213,74.4291135,415538.0
,,,,,17.3014022,73.87719009999999,415211.0
,,,,,17.705714399999998,74.7571147,415509.0
,,,,,17.1918605,74.1533563,415104.0
,,,,,17.860905600000002,74.2531465,415504.0
,,,,,17.147462,74.1005044,415111.0
,,,,,17.5637608,74.7102958,415540.0
,,,,,17.484132000000002,74.2883536,415512.0
,,,,,17.352995,74.22967129999999,415105.0
,,,,,17.7474806,73.99475629999999,415015.0
,,,,,18.0337476,74.39393390000001,415522.0
,,,,,17.847351100000004,73.98594140000002,415530.0
,,,,,18.1326271,73.92422509999999,412801.0
,,,,,18.004904999999997,74.32355390000001,415528.0
,,,,,17.4555328,74.651754,415312.0
,,,,,17.2834175,74.1856472,415110.0
,,,,,17.730451300000002,74.34701700000001,415502.0
,,,,,17.946262,73.9653715,415516.0
,,,,,17.7001397,74.0476378,415003.0
,,,,,17.2151833,74.22967129999999,415108.0
,,,,,17.3535354,74.16509909999999,415115.0
,,,,,17.7106879,74.45842449999999,415023.0
,,,,,17.304800600000004,73.9888797,415212.0
,,,,,17.456874499999998,74.5228916,415102.0
,,,,,17.4851714,74.1592278,415107.0
,,,,,17.7077365,74.00063279999999,415001.0
,,,,,17.979476100000003,74.018261,415517.0
,,,,,19.623845499999998,73.95949399999999,422601.0
,,,,,19.3548867,74.1827119,422620.0
,,,,,19.3969615,74.006509,422610.0
,,,,,19.5525173,74.19445290000002,422605.0
,,,,,19.5474251,74.663464,413715.0
,,,,,19.418989,74.651754,413705.0
,,,,,19.5565706,74.37047700000001,413714.0
,,,,,19.4765896,74.3822058,413738.0
,,,,,19.670072199999996,74.4760088,423107.0
,,,,,19.619355399999996,74.5580454,413737.0
,,,,,19.2666916,74.1005044,422602.0
,,,,,19.539494,73.7948516,422604.0
,,,,,19.5952967,74.8156199,413725.0
,,,,,19.575449,74.9910112,414603.0
,,,,,19.635626300000002,74.7454112,413739.0
,,,,,19.4932701,74.9793243,414609.0
,,,,,19.4740112,75.0260667,414605.0
,,,,,19.521734,74.7688173,413721.0
,,,,,19.829964899999997,74.58147729999999,413708.0
,,,,,19.910204500000003,74.4408385,423601.0
,,,,,19.6970476,74.651754,413723.0
,,,,,19.920758300000003,74.3000878,423604.0
,,,,,19.3962759,74.5228916,413706.0
,,,,,19.556161,74.5639037,413710.0
,,,,,19.6997456,74.2883536,422611.0
,,,,,19.6154821,74.3822058,413736.0
,,,,,19.914195499999998,74.6166192,423603.0
,,,,,19.4441093,75.0844757,414604.0
,,,,,19.465320600000002,74.651754,413716.0
,,,,,19.962874600000003,74.3176876,423607.0
,,,,,19.5104721,74.1122506,422603.0
,,,,,19.7120318,74.5580454,413719.0
,,,,,19.6736657,74.71614890000001,413718.0
,,,,,19.3757797,74.2883536,422622.0
,,,,,19.6433718,74.6341875,413709.0
,,,,,19.754414699999998,74.3822058,423605.0
,,,,,19.5640662,74.72200169999999,413717.0
,,,,,19.6002729,74.6049061,413720.0
,,,,,19.9039175,74.37047700000001,423602.0
,,,,,19.7985195,74.48773059999999,423109.0
,,,,,19.5752334,74.5170319,413712.0
,,,,,19.5500233,74.49359129999999,413713.0
,,,,,19.655575600000002,74.1827119,422608.0
,,,,,19.3296178,74.62247550000001,413722.0
,,,,,19.761303100000003,74.65760909999999,413707.0
,,,,,19.5163108,74.505312,413711.0
,,,,,17.5728566,76.06239790000001,413228.0
,,,,,18.3399905,75.7836589,413409.0
,,,,,17.5306673,75.9579358,413215.0
,,,,,17.5364425,76.20155720000001,413216.0
,,,,,17.876635500000003,75.7836589,413222.0
,,,,,17.905535600000004,75.5509602,413214.0
,,,,,17.384487600000003,76.01598,413219.0
,,,,,17.6349828,75.64408420000001,413253.0
,,,,,17.481707999999998,75.7604058,413221.0
,,,,,17.7513547,75.96954649999999,413002.0
,,,,,17.6480279,75.9811564,413006.0
,,,,,17.8362645,75.3995089,413303.0
,,,,,17.7667712,75.5509602,413248.0
,,,,,17.513247800000002,75.8766333,413008.0
,,,,,17.3717482,76.3289941,413220.0
,,,,,17.638866399999998,76.3405733,413218.0
,,,,,17.705631,75.8185314,413255.0
,,,,,17.6257688,76.1551866,413226.0
,,,,,18.1938907,75.6906241,413401.0
,,,,,18.1189338,75.77203279999999,413403.0
,,,,,17.777178600000003,75.6906241,413213.0
,,,,,18.0383462,75.9347113,413406.0
,,,,,18.3006192,75.8766333,413404.0
,,,,,18.0210582,75.7022567,413412.0
,,,,,17.6748607,75.95213000000001,413005.0
,,,,,17.9588194,75.64408420000001,413410.0
,,,,,17.8646849,75.4694285,413324.0
,,,,,18.0297408,75.8185314,413402.0
,,,,,17.3943236,76.1551866,413227.0
,,,,,17.6590032,75.91293490000001,413003.0
,,,,,17.647510399999998,75.8940592,413004.0
,,,,,17.6730444,75.9071272,413001.0
,,,,,18.127771600000003,75.8127199,413411.0
,,,,,17.6161682,75.9405178,413224.0
,,,,,17.4503465,76.29425069999999,413217.0
,,,,,17.655689499999998,75.9071272,413007.0
,,,,,24.8644097,93.9368439,795002.0
,,,,,24.157712,93.2181477,795143.0
,,,,,24.0457013,93.9470396,795102.0
